Frame Number ,Layer Number,Overflow Count,Underflow Count,Max GNA value,Scale Factor,Max FP32 value,Mean of Overflowing FP32 values,Median,GNA Layer Name,IR Layer Name
6,422,0,5,3.0,256,15.1902,0,0,kActIdentity_422,identity_114
6,68,0,0,0.957031,512,0.580725,0,0,kActIdentity_68,identity_15
6,89,0,2,3.125,256,5.92183,0,0,kActIdentity_89,identity_20
6,296,0,3,2.5,256,15.6158,0,0,kActIdentity_296,identity_78
6,66,11,1,64.0,512,114.061,71.16662727272727,66.0466,kActIdentity_66,identity_14
6,542,0,0,55.3828,512,63.9698,0,0,kActIdentity_542,identity_148
6,201,0,4,2.375,256,11.5046,0,0,kActIdentity_201,identity_51
6,30,52,0,64.0,512,314.917,86.47385961538463,66.7937,kActIdentity_30,identity_2
6,127,39,0,64.0,512,163.424,52.0251153846154,51.9961,kActIdentity_127,identity_31
6,517,0,1,3.125,256,5.56067,0,0,kActIdentity_517,identity_141
6,525,0,0,9.37891,512,8.16714,0,0,kActIdentity_525,identity_144
6,571,56,0,64.0,512,113.539,24.023147857142856,22.23155,kActIdentity_571,identity_157
6,186,110,0,64.0,512,308.374,64.76612363636363,54.1981,kActIdentity_186,identity_47
6,141,14,1,64.0,512,394.178,132.72610714285716,65.2505,kActIdentity_141,identity_34
6,191,45,0,64.0,512,300.88,58.80259777777778,56.1873,kActIdentity_191,identity_49
6,279,7,0,63.998,512,198.748,109.48545714285714,98.3646,kActIdentity_279,identity_73
6,581,0,2,2.375,256,6.34155,0,0,kActIdentity_581,identity_159
6,403,0,1,17.0391,512,15.9577,0,0,kActIdentity_403,identity_108
6,376,48,0,64.0,512,208.927,72.69708333333334,66.21205,kActIdentity_376,identity_101
6,156,0,0,0.0371094,512,0.0238976,0,0,kActIdentity_156,identity_38
6,462,0,0,0.0449219,512,0.0499158,0,0,kActIdentity_462,identity_125
6,306,0,67,0.871094,512,0.955522,0,0,kActIdentity_306,identity_80
6,177,0,0,0.0410156,512,0.0454522,0,0,kActIdentity_177,identity_44
6,253,0,2,2.625,256,34.3797,0,0,kActIdentity_253,identity_66
6,544,101,0,64.0,512,128.98,49.37147227722771,28.7451,kActIdentity_544,identity_149
6,430,0,0,0.773438,512,0.34379,0,0,kActIdentity_430,identity_117
6,42,49,0,64.0,512,402.816,81.11395306122448,66.9686,kActIdentity_42,identity_6
6,213,0,0,14.4766,512,10.9149,0,0,kActIdentity_213,identity_54
6,272,0,0,0.0410156,512,0.0476557,0,0,kActIdentity_272,identity_71
6,118,0,0,12.748,512,10.4723,0,0,kActIdentity_118,identity_27
6,536,0,0,0.046875,512,0.0141954,0,0,kActIdentity_536,identity_146
6,79,0,0,0.0429688,512,0.0399486,0,0,kActIdentity_79,identity_17
6,240,0,0,0.626953,512,0.390161,0,0,kActIdentity_240,identity_63
6,356,0,0,2.87305,512,2.64597,0,0,kActIdentity_356,identity_96
6,261,0,0,1.62305,512,0.029886,0,0,kActIdentity_261,identity_69
6,32,0,0,5.82031,512,6.03135,0,0,kActIdentity_32,identity_3
6,549,8,0,64.0,512,120.054,25.231337500000002,22.789499999999997,kActIdentity_549,identity_151
6,143,85,0,64.0,512,970.413,95.07004823529411,49.9541,kActIdentity_143,identity_35
6,179,0,1,2.625,256,7.38908,0,0,kActIdentity_179,identity_45
6,327,0,5,3.0,256,22.3602,0,0,kActIdentity_327,identity_87
6,164,60,1,64.0,512,162.624,66.031425,58.03515,kActIdentity_164,identity_41
6,238,48,0,64.0,512,1325.81,79.37859708333333,31.73115,kActIdentity_238,identity_62
6,496,0,17,0.865234,512,0.812227,0,0,kActIdentity_496,identity_134
6,559,0,1,3.0,256,7.43636,0,0,kActIdentity_559,identity_153
6,243,19,0,63.998,512,1326.2,103.91196157894737,30.5427,kActIdentity_243,identity_64
6,451,0,0,6.21875,512,9.07448,0,0,kActIdentity_451,identity_123
6,389,0,0,0.0429688,512,0.0422049,0,0,kActIdentity_389,identity_104
6,314,0,0,0.402344,512,1.27737,0,0,kActIdentity_314,identity_84
6,352,4,0,64.0,512,71.2497,40.423735,40.318200000000004,kActIdentity_352,identity_94
6,188,0,0,7.30469,512,7.49392,0,0,kActIdentity_188,identity_48
6,433,8,0,63.998,512,1216.25,319.15992500000004,134.8638,kActIdentity_433,identity_118
6,257,4,0,64.0,512,89.849,58.846450000000004,52.3935,kActIdentity_257,identity_67
6,483,0,0,0.0429688,512,0.0438789,0,0,kActIdentity_483,identity_131
6,502,50,0,64.0,512,52.7289,21.28273412,18.7697,kActIdentity_502,identity_137
6,259,51,0,64.0,512,118.987,57.21557450980392,53.8684,kActIdentity_259,identity_68
6,593,0,2,3.20703,512,0.490447,0,0,kActIdentity_593,identity_162
6,145,0,0,0.640625,512,0.623562,0,0,kActIdentity_145,identity_36
6,426,15,0,64.0,512,424.949,70.37245933333334,52.3106,kActIdentity_426,identity_115
6,401,0,61,0.966797,512,0.930209,0,0,kActIdentity_401,identity_107
6,217,59,0,64.0,512,604.544,58.71650949152543,46.9354,kActIdentity_217,identity_56
6,169,18,0,64.0,512,162.568,50.160755555555546,45.5754,kActIdentity_169,identity_43
6,475,23,0,64.0,512,201.049,52.93936086956523,50.6735,kActIdentity_475,identity_130
6,158,0,3,2.375,256,23.1757,0,0,kActIdentity_158,identity_39
6,120,5,0,63.998,512,73.281,55.301919999999996,53.1227,kActIdentity_120,identity_28
6,407,30,0,64.0,512,307.784,65.51217333333332,54.330799999999996,kActIdentity_407,identity_110
6,443,0,4,3.625,256,36.1963,0,0,kActIdentity_443,identity_120
6,568,0,0,0.136719,512,2.04032,0,0,kActIdentity_568,identity_156
6,35,15,0,64.0,512,308.885,61.740606666666665,61.7102,kActIdentity_35,identity_4
6,528,28,1,64.0,512,670.222,256.43798035714286,289.12199999999996,kActIdentity_528,identity_145
6,300,0,17,0.900391,512,0.999896,0,0,kActIdentity_300,identity_79
6,274,0,6,2.625,256,5.67182,0,0,kActIdentity_274,identity_72
6,591,0,76,0.390625,512,0.316605,0,0,kActIdentity_591,identity_161
6,381,25,0,64.0,512,207.216,63.487676,68.2606,kActIdentity_381,identity_103
6,538,0,2,3.0,256,9.51404,0,0,kActIdentity_538,identity_147
6,308,0,3,11.4668,512,8.01854,0,0,kActIdentity_308,identity_81
6,498,0,1,16.8535,512,16.9538,0,0,kActIdentity_498,identity_135
6,05,0,0,56.4648,512,56.5477,0,0,kActIdentity_5,identity_13
6,109,0,12,0.951172,512,0.92058,0,0,kActIdentity_109,identity_25
6,546,0,0,15.623,512,8.92545,0,0,kActIdentity_546,identity_150
6,333,17,1,64.0,512,485.76,110.50472352941176,64.2436,kActIdentity_333,identity_89
6,405,1,0,63.998,512,57.7361,36.697,36.697,kActIdentity_405,identity_109
6,391,0,4,2.75,256,8.74556,0,0,kActIdentity_391,identity_105
6,331,12,0,64.0,512,256.389,92.28009999999999,67.158,kActIdentity_331,identity_88
6,47,12,0,64.0,512,399.672,64.10830833333334,62.227450000000005,kActIdentity_47,identity_8
6,54,29,0,64.0,512,1175.44,115.90058275862069,73.1052,kActIdentity_54,identity_10
6,97,0,4,3.125,256,35.5238,0,0,kActIdentity_97,identity_22
6,367,0,0,0.046875,512,0.0505775,0,0,kActIdentity_367,identity_98
6,184,3,0,63.998,512,94.6349,87.79583333333333,90.8849,kActIdentity_184,identity_46
6,122,115,0,64.0,512,167.784,64.24629826086957,59.3191,kActIdentity_122,identity_29
6,07,0,0,60.6641,512,60.7833,0,0,kActIdentity_7,identity_1
6,135,0,0,0.0371094,512,0.0394818,0,0,kActIdentity_135,identity_32
6,523,57,0,64.0,512,678.389,321.1173162807017,437.639,kActIdentity_523,identity_143
6,346,0,0,0.0488281,512,0.0459871,0,0,kActIdentity_346,identity_92
6,116,0,20,0.744141,512,0.725976,0,0,kActIdentity_116,identity_26
6,449,43,0,64.0,512,87.7485,60.829062790697684,59.3695,kActIdentity_449,identity_122
6,211,0,38,0.933594,512,0.919571,0,0,kActIdentity_211,identity_53
6,454,17,0,64.0,512,82.0145,53.27751764705882,56.3628,kActIdentity_454,identity_124
6,219,0,0,1.94922,512,2.89014,0,0,kActIdentity_219,identity_57
6,354,29,0,64.0,512,123.677,62.871434482758616,65.3579,kActIdentity_354,identity_95
6,420,0,0,0.046875,512,0.0497127,0,0,kActIdentity_420,identity_113
6,281,80,0,64.0,512,375.174,59.41797175000001,53.463350000000005,kActIdentity_281,identity_74
6,232,0,7,2.625,256,25.8373,0,0,kActIdentity_232,identity_60
6,335,0,0,0.169922,512,0.204975,0,0,kActIdentity_335,identity_90
6,162,3,0,63.998,512,73.7812,63.35126666666667,68.6174,kActIdentity_162,identity_40
6,317,4,0,64.0,512,483.244,50.78710000000001,54.77265,kActIdentity_317,identity_85
6,199,0,0,0.0371094,512,0.0382366,0,0,kActIdentity_199,identity_50
6,95,0,0,0.0488281,512,0.030239,0,0,kActIdentity_95,identity_21
6,566,114,0,64.0,512,111.499,47.550519385964904,36.278999999999996,kActIdentity_566,identity_155
6,283,0,0,5.20898,512,5.80702,0,0,kActIdentity_283,identity_75
6,230,0,0,0.0410156,512,0.0429437,0,0,kActIdentity_230,identity_59
6,310,4,0,64.0,512,383.808,158.9083,102.28025,kActIdentity_310,identity_82
6,489,0,32,0.933594,512,0.821193,0,0,kActIdentity_489,identity_133
6,205,0,8,0.974609,512,1.0,0,0,kActIdentity_205,identity_52
6,137,0,8,2.375,256,6.45228,0,0,kActIdentity_137,identity_33
6,428,17,0,64.0,512,1216.6,180.93081176470585,70.8004,kActIdentity_428,identity_116
6,103,0,0,0.0429688,512,0.0390272,0,0,kActIdentity_103,identity_23
6,515,0,0,0.0488281,512,0.109133,0,0,kActIdentity_515,identity_140
6,264,24,0,64.0,512,119.017,49.943083333333334,45.21265,kActIdentity_264,identity_70
6,236,7,0,64.0,512,764.211,219.51502857142856,64.9361,kActIdentity_236,identity_61
6,148,46,0,64.0,512,969.789,117.1187239130435,48.58345,kActIdentity_148,identity_37
6,521,33,0,64.0,512,507.403,395.03439393939396,376.156,kActIdentity_521,identity_142
6,312,19,0,64.0,512,484.521,93.54483157894737,71.1568,kActIdentity_312,identity_83
6,447,6,0,64.0,512,329.566,105.87885,67.03085,kActIdentity_447,identity_121
6,470,53,0,64.0,512,203.105,71.19022264150944,60.5114,kActIdentity_470,identity_128
6,166,0,0,0.648438,512,0.0555578,0,0,kActIdentity_166,identity_42
6,338,9,0,64.0,512,485.965,123.44276666666666,74.0945,kActIdentity_338,identity_91
6,03,3,0,64.0,512,396.948,181.88963333333334,75.5242,kActIdentity_3,identity_9
7,564,0,0,51.5254,512,72.3631,0,0,kActIdentity_564,identity_154
7,01,1,0,63.998,512,69.0539,69.0539,69.0539,kActIdentity_1,identity_5
7,81,0,5,2.875,256,15.273,0,0,kActIdentity_81,identity_18
7,348,0,6,2.625,256,22.1977,0,0,kActIdentity_348,identity_93
7,87,0,0,0.0507812,512,0.0527695,0,0,kActIdentity_87,identity_19
7,507,0,0,61.2949,512,40.5057,0,0,kActIdentity_507,identity_139
7,215,24,0,64.0,512,390.477,59.65069583333334,42.6269,kActIdentity_215,identity_55
7,71,1,0,64.0,512,113.043,54.6802,54.6802,kActIdentity_71,identity_16
7,557,0,0,0.0566406,512,0.0825465,0,0,kActIdentity_557,identity_152
7,395,0,20,0.787109,512,0.994792,0,0,kActIdentity_395,identity_106
7,222,47,0,64.0,512,638.175,36.63027914893617,37.2472,kActIdentity_222,identity_58
7,44,0,0,2.60742,512,3.03269,0,0,kActIdentity_44,identity_7
7,412,26,0,63.998,512,334.532,58.86805192307692,44.597049999999996,kActIdentity_412,identity_112
7,59,20,0,64.0,512,1196.73,129.970395,65.32255,kActIdentity_59,identity_12
7,500,0,0,41.9609,512,41.944,0,0,kActIdentity_500,identity_136
7,56,0,0,0.0546875,512,0.558524,0,0,kActIdentity_56,identity_11
7,504,0,0,0.566406,512,5.35082,0,0,kActIdentity_504,identity_138
7,294,0,0,0.0351562,512,0.0394835,0,0,kActIdentity_294,identity_77
7,251,0,0,0.0351562,512,0.025777,0,0,kActIdentity_251,identity_65
7,441,0,0,0.0527344,512,0.0301988,0,0,kActIdentity_441,identity_119
7,579,0,0,0.0566406,512,0.0685465,0,0,kActIdentity_579,identity_158
7,472,0,0,0.496094,512,1.59513,0,0,kActIdentity_472,identity_129
7,464,0,3,2.5,256,7.34992,0,0,kActIdentity_464,identity_126
7,468,1,0,63.998,512,122.551,77.1065,77.1065,kActIdentity_468,identity_127
7,485,0,3,2.625,256,9.7434,0,0,kActIdentity_485,identity_132
7,409,0,0,0.535156,512,1.42954,0,0,kActIdentity_409,identity_111
7,325,0,0,0.0429688,512,0.0451802,0,0,kActIdentity_325,identity_86
7,585,0,29,0.958984,512,0.999997,0,0,kActIdentity_585,identity_160
7,374,4,0,63.998,512,194.814,14.1582625,12.426490000000001,kActIdentity_374,identity_100
7,105,0,3,2.875,256,10.7572,0,0,kActIdentity_105,identity_24
7,124,0,0,3.83789,512,4.59725,0,0,kActIdentity_124,identity_30
7,359,21,0,64.0,512,125.917,38.904652380952385,39.7159,kActIdentity_359,identity_97
7,286,59,0,64.0,512,440.464,49.244423254237276,46.4285,kActIdentity_286,identity_76
7,369,0,7,2.75,256,6.31644,0,0,kActIdentity_369,identity_99
7,378,0,0,0.710938,512,1.74427,0,0,kActIdentity_378,identity_102
7,422,0,3,2.875,256,16.6585,0,0,kActIdentity_422,identity_114
7,68,0,0,0.259766,512,0.0648473,0,0,kActIdentity_68,identity_15
7,89,0,8,3.25,256,5.96523,0,0,kActIdentity_89,identity_20
7,296,0,3,2.25,256,17.3911,0,0,kActIdentity_296,identity_78
7,66,16,0,64.0,512,112.978,67.78864375,63.32685000000001,kActIdentity_66,identity_14
7,542,0,0,56.9902,512,52.8845,0,0,kActIdentity_542,identity_148
7,201,0,5,2.375,256,12.1694,0,0,kActIdentity_201,identity_51
7,30,48,1,64.0,512,265.515,82.41275624999999,67.5625,kActIdentity_30,identity_2
7,127,33,0,64.0,512,186.229,52.67622424242425,52.5849,kActIdentity_127,identity_31
7,517,0,2,3.71094,256,5.66584,0,0,kActIdentity_517,identity_141
7,525,0,0,3.3125,512,6.98887,0,0,kActIdentity_525,identity_144
7,571,1,0,63.998,512,89.9629,50.8112,50.8112,kActIdentity_571,identity_157
7,186,99,0,64.0,512,329.074,64.72050202020202,52.4615,kActIdentity_186,identity_47
7,141,17,0,64.0,512,400.551,127.52614117647057,49.03,kActIdentity_141,identity_34
7,191,45,0,64.0,512,321.02,58.88887111111111,59.4172,kActIdentity_191,identity_49
7,279,24,0,64.0,512,277.561,59.21877916666667,32.34825,kActIdentity_279,identity_73
7,581,0,4,3.625,256,6.16664,0,0,kActIdentity_581,identity_159
7,403,0,0,14.5508,512,15.6703,0,0,kActIdentity_403,identity_108
7,376,68,1,64.0,512,242.906,62.155229705882356,58.2325,kActIdentity_376,identity_101
7,156,0,0,0.0371094,512,0.0235556,0,0,kActIdentity_156,identity_38
7,462,0,0,0.0390625,512,0.0500784,0,0,kActIdentity_462,identity_125
7,306,0,53,0.835938,512,0.972285,0,0,kActIdentity_306,identity_80
7,177,0,0,0.0410156,512,0.0459433,0,0,kActIdentity_177,identity_44
7,253,0,4,2.25,256,32.6567,0,0,kActIdentity_253,identity_66
7,544,23,1,64.0,512,80.0079,67.2747004347826,74.5665,kActIdentity_544,identity_149
7,430,0,0,0.84375,512,0.254456,0,0,kActIdentity_430,identity_117
7,42,42,0,64.0,512,366.604,81.30372380952382,67.78685,kActIdentity_42,identity_6
7,213,0,1,16.1973,512,10.7104,0,0,kActIdentity_213,identity_54
7,272,0,0,0.0371094,512,0.0441748,0,0,kActIdentity_272,identity_71
7,118,0,0,12.248,512,9.97755,0,0,kActIdentity_118,identity_27
7,536,0,0,0.0605469,512,0.018147,0,0,kActIdentity_536,identity_146
7,79,0,0,0.0449219,512,0.0420082,0,0,kActIdentity_79,identity_17
7,240,0,0,0.607422,512,0.426913,0,0,kActIdentity_240,identity_63
7,356,0,0,2.79492,512,2.62776,0,0,kActIdentity_356,identity_96
7,261,0,0,0.783203,512,0.0404931,0,0,kActIdentity_261,identity_69
7,32,0,0,6.24609,512,6.36476,0,0,kActIdentity_32,identity_3
7,549,1,0,63.998,512,72.8495,17.1667,17.1667,kActIdentity_549,identity_151
7,143,85,0,64.0,512,912.853,90.74513058823528,44.7188,kActIdentity_143,identity_35
7,179,0,4,2.625,256,7.35355,0,0,kActIdentity_179,identity_45
7,327,0,6,2.75,256,24.7851,0,0,kActIdentity_327,identity_87
7,164,61,0,64.0,512,159.999,61.9223131147541,54.6099,kActIdentity_164,identity_41
7,238,108,1,64.0,512,1266.47,55.20347509259259,34.557900000000004,kActIdentity_238,identity_62
7,496,0,31,0.826172,512,0.821945,0,0,kActIdentity_496,identity_134
7,559,0,3,3.625,256,6.01347,0,0,kActIdentity_559,identity_153
7,243,54,0,63.998,512,1266.89,57.062346296296305,36.037949999999995,kActIdentity_243,identity_64
7,451,0,0,5.79883,512,8.85731,0,0,kActIdentity_451,identity_123
7,389,0,0,0.0390625,512,0.0422626,0,0,kActIdentity_389,identity_104
7,314,0,0,0.740234,512,1.36029,0,0,kActIdentity_314,identity_84
7,352,16,0,64.0,512,75.4305,33.3965125,30.1249,kActIdentity_352,identity_94
7,188,0,0,7.80078,512,8.05372,0,0,kActIdentity_188,identity_48
7,433,8,0,63.998,512,1182.06,318.38647499999996,122.6542,kActIdentity_433,identity_118
7,257,24,0,64.0,512,126.087,51.66592916666667,50.0721,kActIdentity_257,identity_67
7,483,0,0,0.0410156,512,0.0438122,0,0,kActIdentity_483,identity_131
7,502,0,0,61.8613,512,44.9328,0,0,kActIdentity_502,identity_137
7,259,99,0,64.0,512,131.513,51.25770303030302,47.6151,kActIdentity_259,identity_68
7,593,0,0,5.06445,512,0.800567,0,0,kActIdentity_593,identity_162
7,145,0,0,0.443359,512,0.746019,0,0,kActIdentity_145,identity_36
7,426,7,0,64.0,512,396.777,124.66757142857143,83.3699,kActIdentity_426,identity_115
7,401,0,68,0.958984,512,0.94289,0,0,kActIdentity_401,identity_107
7,217,97,0,64.0,512,641.151,49.552593402061866,40.1796,kActIdentity_217,identity_56
7,169,22,0,64.0,512,160.057,45.757018181818175,44.8488,kActIdentity_169,identity_43
7,475,20,0,64.0,512,222.39,49.68246,50.1974,kActIdentity_475,identity_130
7,158,0,4,2.375,256,21.4852,0,0,kActIdentity_158,identity_39
7,120,8,0,63.998,512,92.6757,59.5172125,52.76155,kActIdentity_120,identity_28
7,407,39,0,64.0,512,335.962,56.08792051282051,44.1784,kActIdentity_407,identity_110
7,443,0,2,3.375,256,35.6968,0,0,kActIdentity_443,identity_120
7,568,0,0,5.02734,512,1.59673,0,0,kActIdentity_568,identity_156
7,35,17,0,64.0,512,259.151,58.07038235294118,56.5153,kActIdentity_35,identity_4
7,528,0,0,63.4414,512,521.954,0,0,kActIdentity_528,identity_145
7,300,0,18,0.869141,512,0.999837,0,0,kActIdentity_300,identity_79
7,274,0,3,2.375,256,5.81133,0,0,kActIdentity_274,identity_72
7,591,0,86,0.853516,512,0.528471,0,0,kActIdentity_591,identity_161
7,381,37,0,64.0,512,241.162,57.35514864864865,62.8954,kActIdentity_381,identity_103
7,538,0,2,3.83984,256,9.47188,0,0,kActIdentity_538,identity_147
7,308,0,0,12.4141,512,8.36508,0,0,kActIdentity_308,identity_81
7,498,0,0,12.6895,512,14.809,0,0,kActIdentity_498,identity_135
7,05,0,0,45.0527,512,45.048,0,0,kActIdentity_5,identity_13
7,109,0,20,0.976562,512,0.940444,0,0,kActIdentity_109,identity_25
7,546,0,0,0.0214844,512,7.1584,0,0,kActIdentity_546,identity_150
7,333,38,0,64.0,512,477.211,54.500372973684215,22.2583,kActIdentity_333,identity_89
7,405,1,0,63.998,512,63.5586,35.7731,35.7731,kActIdentity_405,identity_109
7,391,0,4,2.5,256,10.1921,0,0,kActIdentity_391,identity_105
7,331,19,0,64.0,512,257.808,56.13172189473684,17.5784,kActIdentity_331,identity_88
7,47,6,0,64.0,512,363.572,65.1281,65.6053,kActIdentity_47,identity_8
7,54,34,0,64.0,512,1197.29,106.41490000000002,68.1429,kActIdentity_54,identity_10
7,97,0,4,3.0,256,35.202,0,0,kActIdentity_97,identity_22
7,367,0,0,0.0429688,512,0.0501636,0,0,kActIdentity_367,identity_98
7,184,9,1,64.0,512,136.622,87.80627777777778,78.6127,kActIdentity_184,identity_46
7,122,107,0,64.0,512,190.826,64.35571962616822,59.225,kActIdentity_122,identity_29
7,07,0,0,49.5625,512,49.5489,0,0,kActIdentity_7,identity_1
7,135,0,0,0.0351562,512,0.0390859,0,0,kActIdentity_135,identity_32
7,523,0,0,60.1289,512,528.943,0,0,kActIdentity_523,identity_143
7,346,0,0,0.0410156,512,0.0465106,0,0,kActIdentity_346,identity_92
7,116,0,17,0.785156,512,0.758383,0,0,kActIdentity_116,identity_26
7,449,55,0,64.0,512,155.626,56.25303636363636,53.3224,kActIdentity_449,identity_122
7,211,0,40,0.925781,512,0.937297,0,0,kActIdentity_211,identity_53
7,454,28,0,64.0,512,146.768,42.76453500000001,41.4018,kActIdentity_454,identity_124
7,219,0,0,1.875,512,2.97563,0,0,kActIdentity_219,identity_57
7,354,49,0,64.0,512,128.545,47.41403265306122,42.8794,kActIdentity_354,identity_95
7,420,0,0,0.0449219,512,0.0497965,0,0,kActIdentity_420,identity_113
7,281,130,0,64.0,512,446.214,49.71633284615385,40.80645,kActIdentity_281,identity_74
7,232,0,3,2.375,256,26.1404,0,0,kActIdentity_232,identity_60
7,335,0,0,0.244141,512,0.0499974,0,0,kActIdentity_335,identity_90
7,162,2,0,64.0,512,66.1013,42.53415,42.53415,kActIdentity_162,identity_40
7,317,14,0,64.0,512,548.585,36.17111428571429,36.6567,kActIdentity_317,identity_85
7,199,0,0,0.0371094,512,0.0379085,0,0,kActIdentity_199,identity_50
7,95,0,0,0.046875,512,0.029415,0,0,kActIdentity_95,identity_21
7,566,2,0,64.0,512,88.3662,28.6406,28.6406,kActIdentity_566,identity_155
7,283,0,0,4.5625,512,5.75014,0,0,kActIdentity_283,identity_75
7,230,0,0,0.0371094,512,0.0409612,0,0,kActIdentity_230,identity_59
7,310,6,0,64.0,512,439.698,110.57961999999999,48.137,kActIdentity_310,identity_82
7,489,0,18,0.90625,512,0.885482,0,0,kActIdentity_489,identity_133
7,205,0,15,0.974609,512,1.0,0,0,kActIdentity_205,identity_52
7,137,0,2,2.25,256,7.27891,0,0,kActIdentity_137,identity_33
7,428,14,0,64.0,512,1182.32,201.82940714285718,64.1627,kActIdentity_428,identity_116
7,103,0,0,0.0449219,512,0.0415096,0,0,kActIdentity_103,identity_23
7,515,0,0,0.0605469,512,0.139878,0,0,kActIdentity_515,identity_140
7,264,43,0,64.0,512,131.553,50.41587674418605,48.122,kActIdentity_264,identity_70
7,236,42,0,64.0,512,718.175,65.06591666666667,33.493750000000006,kActIdentity_236,identity_61
7,148,43,0,64.0,512,912.107,119.7550581395349,45.467,kActIdentity_148,identity_37
7,521,32,0,64.0,512,443.285,357.58893750000004,331.38599999999997,kActIdentity_521,identity_142
7,312,37,0,64.0,512,549.945,60.08402513513514,41.86,kActIdentity_312,identity_83
7,447,6,0,64.0,512,216.919,80.5383,67.117,kActIdentity_447,identity_121
7,470,65,0,64.0,512,223.985,63.9214446153846,52.1923,kActIdentity_470,identity_128
7,166,0,0,0.191406,512,0.0583026,0,0,kActIdentity_166,identity_42
7,338,17,0,63.998,512,477.261,54.19726235294117,25.8459,kActIdentity_338,identity_91
7,03,7,0,64.0,512,465.289,128.09294285714284,69.9264,kActIdentity_3,identity_9
8,564,30,1,63.998,512,67.4109,57.22858666666666,58.152249999999995,kActIdentity_564,identity_154
8,01,1,0,63.998,512,66.0175,66.0175,66.0175,kActIdentity_1,identity_5
8,81,0,3,2.75,256,13.1374,0,0,kActIdentity_81,identity_18
8,348,0,2,2.5,256,21.6874,0,0,kActIdentity_348,identity_93
8,87,0,0,0.046875,512,0.0496493,0,0,kActIdentity_87,identity_19
8,507,37,0,64.0,512,42.2922,28.246823243243245,30.1266,kActIdentity_507,identity_139
8,215,19,0,64.0,512,408.258,68.30325263157894,47.3347,kActIdentity_215,identity_55
8,71,10,0,63.998,512,114.164,75.75576999999998,74.1111,kActIdentity_71,identity_16
8,557,0,0,0.0507812,512,0.070432,0,0,kActIdentity_557,identity_152
8,395,0,23,0.736328,512,0.991892,0,0,kActIdentity_395,identity_106
8,222,63,0,64.0,512,696.596,33.00251777777778,32.3862,kActIdentity_222,identity_58
8,44,0,0,2.96289,512,3.34494,0,0,kActIdentity_44,identity_7
8,412,9,0,63.998,512,296.038,81.6535111111111,46.92,kActIdentity_412,identity_112
8,59,18,0,64.0,512,1291.06,158.89643333333333,73.37335,kActIdentity_59,identity_12
8,500,0,0,47.8965,512,39.9821,0,0,kActIdentity_500,identity_136
8,56,0,0,0.146484,512,0.552021,0,0,kActIdentity_56,identity_11
8,504,0,0,16.3027,512,5.86662,0,0,kActIdentity_504,identity_138
8,294,0,0,0.0332031,512,0.0374973,0,0,kActIdentity_294,identity_77
8,251,0,0,0.0332031,512,0.0239314,0,0,kActIdentity_251,identity_65
8,441,0,0,0.0566406,512,0.0305768,0,0,kActIdentity_441,identity_119
8,579,0,0,0.0429688,512,0.0642114,0,0,kActIdentity_579,identity_158
8,472,0,0,0.470703,512,1.50376,0,0,kActIdentity_472,identity_129
8,464,0,2,3.125,256,4.50162,0,0,kActIdentity_464,identity_126
8,468,0,0,54.4141,512,113.191,0,0,kActIdentity_468,identity_127
8,485,0,1,3.125,256,9.93346,0,0,kActIdentity_485,identity_132
8,409,0,0,0.619141,512,0.913059,0,0,kActIdentity_409,identity_111
8,325,0,0,0.0390625,512,0.0440901,0,0,kActIdentity_325,identity_86
8,585,0,42,0.984375,512,0.999998,0,0,kActIdentity_585,identity_160
8,374,9,0,64.0,512,170.399,69.63204444444445,43.5592,kActIdentity_374,identity_100
8,105,0,2,2.75,256,9.55538,0,0,kActIdentity_105,identity_24
8,124,0,0,4.01367,512,4.85077,0,0,kActIdentity_124,identity_30
8,359,30,0,64.0,512,118.082,40.962250000000004,39.2709,kActIdentity_359,identity_97
8,286,68,0,64.0,512,454.901,43.211356617647056,40.434200000000004,kActIdentity_286,identity_76
8,369,0,0,2.625,256,5.94843,0,0,kActIdentity_369,identity_99
8,378,0,0,1.06055,512,1.9282,0,0,kActIdentity_378,identity_102
8,422,0,3,3.25,256,15.831,0,0,kActIdentity_422,identity_114
8,68,0,0,0.443359,512,0.501145,0,0,kActIdentity_68,identity_15
8,89,0,1,3.0,256,5.66817,0,0,kActIdentity_89,identity_20
8,296,0,5,2.125,256,17.0576,0,0,kActIdentity_296,identity_78
8,66,13,0,64.0,512,113.663,72.14389230769231,68.9353,kActIdentity_66,identity_14
8,542,19,0,63.998,512,50.0713,45.56858421052632,45.3422,kActIdentity_542,identity_148
8,201,0,2,2.375,256,10.9486,0,0,kActIdentity_201,identity_51
8,30,44,0,64.0,512,241.755,81.15538181818181,63.9208,kActIdentity_30,identity_2
8,127,67,0,64.0,512,185.944,51.268498507462695,50.4702,kActIdentity_127,identity_31
8,517,0,3,3.125,256,5.49608,0,0,kActIdentity_517,identity_141
8,525,0,0,9.32031,512,7.01564,0,0,kActIdentity_525,identity_144
8,571,48,0,63.998,512,96.3784,67.93289791666666,87.80365,kActIdentity_571,identity_157
8,186,119,0,64.0,512,288.746,62.146727731092426,53.004,kActIdentity_186,identity_47
8,141,19,0,64.0,512,428.881,125.73936842105265,58.6012,kActIdentity_141,identity_34
8,191,59,0,64.0,512,280.699,60.3069627118644,61.8501,kActIdentity_191,identity_49
