Frame Number ,Layer Number,Overflow Count,Underflow Count,Max GNA value,Scale Factor,Max FP32 value,Mean of Overflowing FP32 values,Median,GNA Layer Name,IR Layer Name
3,346,0,0,0.0488281,512,0.0509086,0,0,kActIdentity_346,identity_92,LNaffine_5_id389,1,2048
3,116,0,40,0.638672,512,0.832782,0,0,kActIdentity_116,identity_26,mul_25,2048,4.1943e+06
3,449,79,0,64.0,512,124.724,74.13348860759493,71.3593,kActIdentity_449,identity_122,add_130,14.522,7435.27
3,211,0,29,0.894531,512,0.843405,0,0,kActIdentity_211,identity_53,mul_54,2048,4.1943e+06
3,454,64,0,64.0,512,121.563,75.0261453125,73.0505,kActIdentity_454,identity_124,add_id506,1,512
3,219,0,0,1.21094,512,2.7801,0,0,kActIdentity_219,identity_57,LNaffine_0_id304,2048,1.04858e+06
3,354,32,0,64.0,512,107.134,62.383581250000006,62.80375,kActIdentity_354,identity_95,add_101,33.7405,17275.1
3,420,0,0,0.0410156,512,0.0350436,0,0,kActIdentity_420,identity_113,LNaffine_5_id531,1,2048
3,281,54,0,64.0,512,394.295,70.26413703703703,58.84895,kActIdentity_281,identity_74,add_71,20.209,10347
3,232,0,2,2.375,256,22.3671,0,0,kActIdentity_232,identity_60,LNmul_6_id316,512,262144
3,335,0,0,0.271484,512,0.201944,0,0,kActIdentity_335,identity_90,LNaffine_0_id378,2048,1.04858e+06
3,162,6,0,64.0,512,65.5872,36.72965,32.6929,kActIdentity_162,identity_40,affinetransform_35,30.0725,15397.1
3,317,19,0,63.998,512,167.803,66.85365263157894,56.4453,kActIdentity_317,identity_85,add_id415,1,512
3,199,0,0,0.0429688,512,0.0394969,0,0,kActIdentity_199,identity_50,LNaffine_5_id156,1,2048
3,95,0,0,0.0585938,512,0.0345631,0,0,kActIdentity_95,identity_21,LNaffine_5_id65,1,2048
3,566,46,0,64.0,512,177.919,123.3440108695652,156.414,kActIdentity_566,identity_155,add_158,46.151,23629.3
3,283,0,0,3.15234,512,5.07417,0,0,kActIdentity_283,identity_75,LNaffine_0_id253,2048,1.04858e+06
3,230,0,0,0.0371094,512,0.0350866,0,0,kActIdentity_230,identity_59,LNaffine_5_id315,1,2048
3,310,7,0,64.0,512,397.831,110.84237142857144,55.2477,kActIdentity_310,identity_82,affinetransform_95,14.0905,7214.32
3,489,0,32,0.933594,512,0.912884,0,0,kActIdentity_489,identity_133,mul_137,2048,4.1943e+06
3,205,0,20,0.978516,512,1.0,0,0,kActIdentity_205,identity_52,mul_50,2048,4.1943e+06
3,137,0,6,2.125,256,6.69649,0,0,kActIdentity_137,identity_33,LNmul_6_id208,512,262144
3,428,22,0,64.0,512,688.492,131.322,75.41635,kActIdentity_428,identity_116,add_131,12.3868,6342.05
